replication,treatment_proxy,outcome_proxy,sandwich_F_D,proximal_estimate,design_rank
817,paco21,hema1,66.97948409579577,-0.8946164178020928,18
817,paco21,ph1,441.747630592282,-1.2442596640927084,18
817,pafi1,hema1,30.92036934580525,-1.0362569958033612,18
817,pafi1,ph1,8.799213556738144,-1.3221383931679223,18
818,paco21,hema1,54.55508955164724,-1.4922139751827002,18
818,paco21,ph1,425.12707931092586,-1.7533895602703629,18
818,pafi1,hema1,12.732153672674274,-1.7761253153391885,18
818,pafi1,ph1,2.487885996216303,-1.6957771037383094,18
819,paco21,hema1,44.1596128257656,-0.764260398759577,19
819,paco21,ph1,262.4735022011855,-0.9383837970094105,19
819,pafi1,hema1,27.544307818886157,-0.9624285722543846,19
819,pafi1,ph1,0.5305802410684843,-0.9073687410072191,19
820,paco21,hema1,58.74811808166648,-0.6578559597211301,19
820,paco21,ph1,321.75625011550585,-0.808362928232532,19
820,pafi1,hema1,31.075386869850714,-0.6943989481493631,19
820,pafi1,ph1,3.8875094379646247,-1.0089109299913226,19
821,paco21,hema1,50.34181539254741,-1.0804218861905774,19
821,paco21,ph1,287.9922515123312,-1.0788438146949024,19
821,pafi1,hema1,19.254852127991597,-1.3661525413549707,19
821,pafi1,ph1,2.451465330001202,-0.799098025495704,19
822,paco21,hema1,41.273773647173954,-1.3305030965834848,19
822,paco21,ph1,452.97221501609323,-1.652884861551851,19
822,pafi1,hema1,36.16867854146387,-1.8826532495411799,19
822,pafi1,ph1,4.42739588347661,-1.8868874553115733,19
823,paco21,hema1,49.759807700727215,-1.3779427479116815,19
823,paco21,ph1,416.6824426712602,-1.536339750964918,19
823,pafi1,hema1,36.81329902522055,-1.6427223408855947,19
823,pafi1,ph1,3.4140306715649413,-1.535363147579803,19
824,paco21,hema1,45.02795870029169,-1.8418367850285575,19
824,paco21,ph1,258.6149164655666,-1.8990942258403989,19
824,pafi1,hema1,22.943323529694077,-1.8415497295761445,19
824,pafi1,ph1,8.485988209067578,-2.0107752734713795,19
825,paco21,hema1,53.07361185564166,-1.0675522097262868,18
825,paco21,ph1,350.6286699291232,-1.4086675718601136,18
825,pafi1,hema1,20.192711112937086,-1.2634110351823744,18
825,pafi1,ph1,1.9055160319948663,-1.6143816274687657,18
826,paco21,hema1,62.2435719093523,-0.9638167625772341,19
826,paco21,ph1,290.8122670743952,-1.2018336536035559,19
826,pafi1,hema1,15.717813992758456,-1.2354727307228588,19
826,pafi1,ph1,0.15672835975430677,-1.2210339274569555,19
827,paco21,hema1,60.828272352304914,-1.046217493805853,19
827,paco21,ph1,235.0490211232384,-1.2347491342048467,19
827,pafi1,hema1,44.7531798231995,-1.2736548745254799,19
827,pafi1,ph1,0.8109885663905002,-1.1353044947013804,19
828,paco21,hema1,41.163059449304704,-1.0457036820335255,19
828,paco21,ph1,302.8481000130835,-1.1800088610468682,19
828,pafi1,hema1,14.363220231314854,-1.5027848295500004,19
828,pafi1,ph1,2.6526711999789625,-0.8077175635669647,19
829,paco21,hema1,54.616903084546465,-1.527689267027053,19
829,paco21,ph1,287.9781008873421,-1.7246061548353697,19
829,pafi1,hema1,19.910529099225194,-1.8167783722241257,19
829,pafi1,ph1,10.553669925828402,-1.6236802081848536,19
830,paco21,hema1,40.295362903384806,-1.0883054982020173,19
830,paco21,ph1,343.36501961100726,-1.2495904339706088,19
830,pafi1,hema1,33.15516807534468,-0.9847351762136924,19
830,pafi1,ph1,1.6945852301657218,-2.285379119946328,19
831,paco21,hema1,28.642641802051,-0.6858260024361267,19
831,paco21,ph1,431.86767546738906,-1.1149010646887276,19
831,pafi1,hema1,15.450053897210983,-0.8816709740208782,19
831,pafi1,ph1,1.4195767812889453,-1.0183425802947033,19
832,paco21,hema1,55.192255990828336,-1.3518559506526306,19
832,paco21,ph1,411.49814083379675,-1.6702841457869202,19
832,pafi1,hema1,15.75412475083451,-2.160755691584689,19
832,pafi1,ph1,1.160681294912779,-1.2943781348143504,19
833,paco21,hema1,38.441134271826904,-0.5105934162141993,19
833,paco21,ph1,300.61332757354563,-0.98252384277151,19
833,pafi1,hema1,8.162827362288285,-1.1317613505631645,19
833,pafi1,ph1,2.260822163910271,-1.051592913556779,19
834,paco21,hema1,46.169625411372685,-1.3371804194976995,19
834,paco21,ph1,316.89710372322145,-1.592889313711457,19
834,pafi1,hema1,15.635107494252358,-1.7766558261725227,19
834,pafi1,ph1,11.276865030195705,-1.5856433946283817,19
835,paco21,hema1,68.96451712765572,-0.905967404365074,19
835,paco21,ph1,301.9080645013589,-1.3692924595506275,19
835,pafi1,hema1,27.331080757523427,-1.26869817139213,19
835,pafi1,ph1,0.1158247545237094,-1.6593702725713766,19
836,paco21,hema1,50.535106220168664,-1.4740692096564685,19
836,paco21,ph1,266.8452357110261,-1.4643502104054944,19
836,pafi1,hema1,19.730329614577418,-1.810236270954251,19
836,pafi1,ph1,0.09825546677606183,-0.6951575004906494,19
837,paco21,hema1,68.92227794003693,-1.1565115054445754,19
837,paco21,ph1,278.4029596506738,-1.1552103903720334,19
837,pafi1,hema1,32.53041922518196,-1.507903644059844,19
837,pafi1,ph1,6.681839833398848,-1.351759084544759,19
838,paco21,hema1,48.42712988549002,-1.5759153285375442,19
838,paco21,ph1,228.16835345660883,-1.5865857642696823,19
838,pafi1,hema1,27.47997117830268,-1.6582227089206742,19
838,pafi1,ph1,0.04429837724920527,-1.463513803803656,19
839,paco21,hema1,67.38441629117972,-1.0628153067053712,19
839,paco21,ph1,421.244712937862,-1.2660731395921532,19
839,pafi1,hema1,9.415123473783233,-1.5757652854438269,19
839,pafi1,ph1,9.080657726956472,-1.17683771423208,19
840,paco21,hema1,53.467953442320194,-1.0709883028697178,19
840,paco21,ph1,277.84177809093677,-1.2715203160550055,19
840,pafi1,hema1,19.80093133056976,-1.3131174181354397,19
840,pafi1,ph1,1.5254847370318254,-1.2256343617167464,19
841,paco21,hema1,52.793003385832,-1.188385149788795,19
841,paco21,ph1,265.3557088216539,-1.349291621835008,19
841,pafi1,hema1,30.984657147407383,-1.406627614265262,19
841,pafi1,ph1,3.274113526813238,-1.163847559543973,19
842,paco21,hema1,46.30757127534241,-1.2108461865793894,19
842,paco21,ph1,395.6584464279787,-1.4974175593604033,19
842,pafi1,hema1,34.313395794083995,-1.6829365356015047,19
842,pafi1,ph1,12.719285970632427,-1.5216427747254901,19
843,paco21,hema1,51.10398841659583,-0.8460475662778679,19
843,paco21,ph1,321.7201182322362,-1.1492052388465044,19
843,pafi1,hema1,39.25935311669835,-1.304926817093993,19
843,pafi1,ph1,3.5105167772446975,-1.0691536662210086,19
844,paco21,hema1,43.73932026453511,-1.2016699545387746,19
844,paco21,ph1,314.1395572416143,-1.4285230656227033,19
844,pafi1,hema1,35.49757741132276,-1.6986874247135981,19
844,pafi1,ph1,1.1629079259251662,-1.4819970377707965,19
845,paco21,hema1,49.33965139371081,-0.8746609904720273,19
845,paco21,ph1,389.4640501237052,-0.9654893592011291,19
845,pafi1,hema1,16.563216541473547,-0.8069376803253706,19
845,pafi1,ph1,0.09901121853398909,-1.3732066939822942,19
846,paco21,hema1,60.9019713825761,-1.0477253048574853,19
846,paco21,ph1,282.330761185915,-1.42851318450247,19
846,pafi1,hema1,37.25258347264925,-1.4907858582402043,19
846,pafi1,ph1,2.9234142953645317,-1.3346367415995113,19
847,paco21,hema1,55.82945687894866,-0.8556001826633655,19
847,paco21,ph1,352.8345762753156,-1.2312311024498037,19
847,pafi1,hema1,34.46401012410191,-1.1873800572428135,19
847,pafi1,ph1,1.4764148428813073,-1.2188568276177674,19
848,paco21,hema1,51.09258720662061,-1.2193174926373118,19
848,paco21,ph1,320.0270075350836,-1.5513298403511093,19
848,pafi1,hema1,25.128548910777006,-1.4015017395443277,19
848,pafi1,ph1,0.1423378191208066,-0.738641875254063,19
849,paco21,hema1,49.21252979096484,-1.254355672714103,19
849,paco21,ph1,394.59141210160413,-1.359938465683693,19
849,pafi1,hema1,35.942078372948195,-1.4452467676909861,19
849,pafi1,ph1,0.050245580449336455,-0.5998139910454238,19
850,paco21,hema1,56.35009500701089,-1.0095698145820113,19
850,paco21,ph1,271.8111536111018,-1.0268178169226199,19
850,pafi1,hema1,20.67081438956811,-1.3034607634726887,19
850,pafi1,ph1,6.577041622382772,-0.9988616493961298,19
851,paco21,hema1,32.81465033732719,-1.485137570899067,19
851,paco21,ph1,298.0915769180109,-1.5709293882567676,19
851,pafi1,hema1,25.026697108715265,-1.9745572407799432,19
851,pafi1,ph1,8.78845240081796,-1.3559949133255758,19
852,paco21,hema1,69.98330268043924,-0.91938373129132,19
852,paco21,ph1,429.7743766087805,-1.2673344488404725,19
852,pafi1,hema1,40.020430658926365,-1.366936363716734,19
852,pafi1,ph1,10.660731707569596,-1.0978324772076526,19
853,paco21,hema1,47.62007609169889,-1.1342061001627852,19
853,paco21,ph1,245.6535460514385,-1.2307872250645682,19
853,pafi1,hema1,24.84874848502857,-1.3545011160938438,19
853,pafi1,ph1,1.8782364497456023,-1.2030897597893833,19
854,paco21,hema1,55.39628493362548,-0.8450880337226562,18
854,paco21,ph1,387.5146724791441,-1.2179905485430507,18
854,pafi1,hema1,18.586149568443034,-1.3964796755176636,18
854,pafi1,ph1,1.2166281337603437,-1.2431323512331833,18
855,paco21,hema1,62.890288825207065,-1.361838499635547,19
855,paco21,ph1,276.180348902564,-1.478159064408952,19
855,pafi1,hema1,10.379622552711988,-1.8039087680095627,19
855,pafi1,ph1,2.4428259393929426,-1.498727252640883,19
856,paco21,hema1,41.949813115642364,-1.222953748356117,19
856,paco21,ph1,399.87353524163984,-1.4577467786485423,19
856,pafi1,hema1,17.32087903049507,-1.2359369588468854,19
856,pafi1,ph1,3.3666528060716066,-1.6685369714843172,19
857,paco21,hema1,42.65197346075607,-0.9631633839503627,19
857,paco21,ph1,362.6408714192943,-1.2788791627135263,19
857,pafi1,hema1,33.99416350616174,-1.413710703706373,19
857,pafi1,ph1,0.39182899159770723,-1.6180348494388632,19
858,paco21,hema1,43.58199226944641,-1.0551953167299146,19
858,paco21,ph1,298.5891605048444,-1.3376106473159812,19
858,pafi1,hema1,17.07746647377007,-1.2358650194396614,19
858,pafi1,ph1,0.12498666449082169,-1.0698571596577258,19
859,paco21,hema1,48.86006090908474,-1.5410045801246326,18
859,paco21,ph1,283.84257377366055,-1.673161210557841,18
859,pafi1,hema1,31.019042951653805,-1.6040636512822026,18
859,pafi1,ph1,3.3699343835583373,-1.78137999172047,18
860,paco21,hema1,35.59812944411189,-0.6673841899555167,19
860,paco21,ph1,282.51481686247115,-1.0293592675386023,19
860,pafi1,hema1,28.732597441339795,-1.2712640588990363,19
860,pafi1,ph1,9.547932224807214,-0.682426705688262,19
861,paco21,hema1,62.516572035346755,-0.8287304219406966,19
861,paco21,ph1,409.4377328415047,-1.199925526267273,19
861,pafi1,hema1,26.261251358113707,-1.2434773568386608,19
861,pafi1,ph1,0.8397647919895493,-1.0580520506791098,19
862,paco21,hema1,39.83666318754632,-1.3210562406275455,18
862,paco21,ph1,384.26386817895536,-1.6011823867498374,18
862,pafi1,hema1,12.311922424321034,-1.4721444736619342,18
862,pafi1,ph1,3.5624780070937527,-1.6174638052205266,18
863,paco21,hema1,40.1687225275165,-1.3946485109165871,19
863,paco21,ph1,204.76702896129498,-1.5201715294839064,19
863,pafi1,hema1,18.579396534231755,-1.5453888843279502,19
863,pafi1,ph1,0.11192821062066827,-1.1573037593590498,19
864,paco21,hema1,60.94389371369114,-1.4767637785989973,18
864,paco21,ph1,306.28664072436175,-1.5617176338068028,18
864,pafi1,hema1,40.70644191588224,-1.5298867114851769,18
864,pafi1,ph1,0.1783474030343026,-1.6164839905930701,18
865,paco21,hema1,69.36921118651243,-0.8478394740975316,18
865,paco21,ph1,408.3041990534252,-0.82937133948133,18
865,pafi1,hema1,36.21615882045295,-1.503014926614462,18
865,pafi1,ph1,8.20363426644792,-0.7352318775188127,18
866,paco21,hema1,41.570570346195666,-1.2205641621704244,19
866,paco21,ph1,380.87769846717396,-1.4640926883028833,19
866,pafi1,hema1,17.793561120579593,-1.3817511184715665,19
866,pafi1,ph1,0.3266017758162967,-1.6325609564765518,19
867,paco21,hema1,54.467474439797684,-1.1349039669890482,18
867,paco21,ph1,430.26605702554446,-1.4023959969150404,18
867,pafi1,hema1,11.870374577695905,-1.460116148462239,18
867,pafi1,ph1,3.8641940653698477,-1.236690529213113,18
868,paco21,hema1,42.94220355359341,-1.8101110783606233,19
868,paco21,ph1,309.55583143674625,-1.9488710186225726,19
868,pafi1,hema1,24.028138045370216,-1.92223329283683,19
868,pafi1,ph1,4.6579092949933685,-1.9355758865726795,19
869,paco21,hema1,56.305721953988915,-1.0098619511772795,19
869,paco21,ph1,237.7227047800225,-1.1772540173255415,19
869,pafi1,hema1,26.26896494623737,-1.3857185802878809,19
869,pafi1,ph1,0.04524982628643747,1.2692270225163047,19
870,paco21,hema1,54.988461613755135,-1.6549694464353915,18
870,paco21,ph1,283.5525755087463,-1.6767415683725044,18
870,pafi1,hema1,34.370271713210904,-1.7642649286400036,18
870,pafi1,ph1,0.8712417994459128,-1.9844668742911407,18
871,paco21,hema1,54.03936850547245,-1.2041199665047593,19
871,paco21,ph1,399.91567854243834,-1.2992123174434127,19
871,pafi1,hema1,22.819718093916087,-1.286587888699425,19
871,pafi1,ph1,8.077992505874244,-1.2923259389171318,19
872,paco21,hema1,49.46666108045855,-1.2985723363352395,18
872,paco21,ph1,259.07041252210695,-1.6210866515821547,18
872,pafi1,hema1,26.029311551100353,-1.9389190255696984,18
872,pafi1,ph1,0.22089074010618767,-1.113352001202868,18
873,paco21,hema1,59.89253504102052,-1.2369992635779752,19
873,paco21,ph1,273.51341291425763,-1.452075349527201,19
873,pafi1,hema1,43.457334840364375,-1.3987915795875072,19
873,pafi1,ph1,2.2834914932285586,-1.449731412435101,19
874,paco21,hema1,54.412816568544734,-1.3793877409809587,19
874,paco21,ph1,430.8536408581036,-1.6699112471260413,19
874,pafi1,hema1,17.55852531419364,-1.7870560304299872,19
874,pafi1,ph1,2.1833537110237553,-1.531643159041036,19
875,paco21,hema1,75.24337203751033,-1.8229218039057005,19
875,paco21,ph1,272.0616745208169,-1.8597472455114672,19
875,pafi1,hema1,31.660788015405238,-2.014914801596134,19
875,pafi1,ph1,6.166849033382902,-1.8571066501128062,19
876,paco21,hema1,58.86228335470293,-1.409996242122586,19
876,paco21,ph1,263.4509475836942,-1.6058066868261882,19
876,pafi1,hema1,21.29910809148955,-1.5085069825896662,19
876,pafi1,ph1,0.17916382755857924,-1.791063226635981,19
877,paco21,hema1,54.10890658757689,-0.8746382082876735,19
877,paco21,ph1,237.92808351830868,-0.9688273484234259,19
877,pafi1,hema1,41.43502733813013,-1.1818934786670656,19
877,pafi1,ph1,0.11538797317174425,-1.8680029701254883,19
878,paco21,hema1,57.88391452729924,-1.1165113834455351,19
878,paco21,ph1,292.54159624090147,-1.2546807311396537,19
878,pafi1,hema1,58.459011131475485,-1.2802407095416357,19
878,pafi1,ph1,20.044398405108044,-1.2664061875498975,19
879,paco21,hema1,44.001522185154144,-1.2368674147575454,19
879,paco21,ph1,432.9306288077097,-1.5215638219628984,19
879,pafi1,hema1,39.92741822236716,-1.6417986076934792,19
879,pafi1,ph1,3.3657660302179213,-1.4572627897644108,19
880,paco21,hema1,41.145846755527025,-1.219950336590145,19
880,paco21,ph1,308.37854993112916,-1.3689549593690222,19
880,pafi1,hema1,18.88379018719905,-1.3928461511081123,19
880,pafi1,ph1,3.787938525648632,-1.3163010513464446,19
881,paco21,hema1,42.138937600363604,-1.639558217015569,19
881,paco21,ph1,291.9924574171087,-1.6112845809511371,19
881,pafi1,hema1,20.881147919043357,-1.680916406954721,19
881,pafi1,ph1,0.41734299682365483,-1.7925693369801907,19
882,paco21,hema1,39.404057163395635,-1.0752856385968432,19
882,paco21,ph1,287.34004721804337,-1.362180532815484,19
882,pafi1,hema1,17.350827787143515,-1.3500618741443662,19
882,pafi1,ph1,7.357118915119121,-1.3295451197415031,19
883,paco21,hema1,70.93395747797128,-1.262602685328643,19
883,paco21,ph1,304.61020140609276,-1.4199976899670157,19
883,pafi1,hema1,31.61573211226704,-1.385037385838314,19
883,pafi1,ph1,0.32658405106723665,-1.4765586834910673,19
884,paco21,hema1,42.45656916678888,-0.6788372359134092,19
884,paco21,ph1,324.7056616276243,-1.0268675511774668,19
884,pafi1,hema1,53.69118482759765,-1.0222094030642006,19
884,pafi1,ph1,1.134966946062241,-0.9790672592330822,19
885,paco21,hema1,65.60417657893615,-1.5652795607640293,19
885,paco21,ph1,289.79767407965016,-1.7267033980274225,19
885,pafi1,hema1,29.54812168655742,-1.6742541263448691,19
885,pafi1,ph1,5.716468244488412,-1.7326814961646444,19
886,paco21,hema1,44.81568395774626,-0.9792508139311213,19
886,paco21,ph1,307.9164501660405,-1.291406258896193,19
886,pafi1,hema1,14.934359591501515,-1.3929625806040056,19
886,pafi1,ph1,3.0449148057484687,-1.1139448533078893,19
887,paco21,hema1,59.340930061395454,-0.6936245963390345,19
887,paco21,ph1,441.6860078130736,-0.8976945995837142,19
887,pafi1,hema1,15.629456883420463,-0.981142560687586,19
887,pafi1,ph1,1.3669142543643655,-0.5872823599334868,19
888,paco21,hema1,63.19984783249812,-0.8965873498381188,19
888,paco21,ph1,260.3177312107905,-1.1879962332843745,19
888,pafi1,hema1,21.31347935580466,-1.8014705204978145,19
888,pafi1,ph1,4.001423345983529,-0.34345184524669403,19
889,paco21,hema1,53.571478036346825,-0.9855852424610033,19
889,paco21,ph1,235.33508686751912,-1.0057409798218884,19
889,pafi1,hema1,19.87925937832288,-1.1755764032690146,19
889,pafi1,ph1,0.7838967855434367,-0.7207127015565428,19
890,paco21,hema1,46.3256670731802,-1.3676026212003822,19
890,paco21,ph1,371.6678682610591,-1.703803209831948,19
890,pafi1,hema1,31.250039459042384,-1.8929123588179166,19
890,pafi1,ph1,0.44497111730928285,-1.1623093790804586,19
891,paco21,hema1,68.86677026539874,-1.5095796897136666,19
891,paco21,ph1,268.2052599645584,-1.7494369959824811,19
891,pafi1,hema1,21.867271876824546,-1.9456481646373784,19
891,pafi1,ph1,3.8430895267867453,-1.5759711265436154,19
892,paco21,hema1,60.35180509957162,-1.248686367019478,19
892,paco21,ph1,374.9210648607271,-1.378286621212594,19
892,pafi1,hema1,29.027149266638595,-1.594257067949173,19
892,pafi1,ph1,0.403110340680976,-2.3198203011534324,19
893,paco21,hema1,59.64275829170443,-1.4592612465965802,19
893,paco21,ph1,390.4126798722259,-1.6366177391974948,19
893,pafi1,hema1,19.89097379804402,-1.8121310416875565,19
893,pafi1,ph1,4.165488969924494,-1.7318195953657378,19
894,paco21,hema1,45.33168569355368,-1.7321091529343107,19
894,paco21,ph1,403.78546663215053,-1.8172042931614647,19
894,pafi1,hema1,17.005400504922896,-2.259662724532894,19
894,pafi1,ph1,0.14991487228294031,-3.985492450981994,19
895,paco21,hema1,47.13739633244357,-1.1922272706740196,19
895,paco21,ph1,298.4777310652438,-1.3831429899942322,19
895,pafi1,hema1,19.495628637474308,-1.4581315568552802,19
895,pafi1,ph1,0.8968327493817657,-1.2920278380952945,19
896,paco21,hema1,47.74220807204002,-0.6347278636858819,19
896,paco21,ph1,420.49820278947726,-1.186731487101614,19
896,pafi1,hema1,20.01517320943973,-1.1908177230070536,19
896,pafi1,ph1,1.400461007295042,-1.1583148502758478,19
897,paco21,hema1,45.03482860725077,-1.3750878954017414,19
897,paco21,ph1,397.4413388129953,-1.5114411074355312,19
897,pafi1,hema1,16.538431135722877,-1.473270146817763,19
897,pafi1,ph1,0.8547429098623404,-1.5335971198679592,19
898,paco21,hema1,64.27853694079755,-1.4766026935019005,19
898,paco21,ph1,317.6081872885884,-1.6880192982640834,19
898,pafi1,hema1,27.349652110848353,-1.838893904666259,19
898,pafi1,ph1,4.7561791767206,-1.6607824886220204,19
899,paco21,hema1,43.09978513668394,-1.1229217250604995,19
899,paco21,ph1,465.47800390791434,-1.4162372152059886,19
899,pafi1,hema1,37.40241627853171,-1.5680521745700182,19
899,pafi1,ph1,3.160642102538794,-1.5587314949259674,19
900,paco21,hema1,60.78223559998752,-1.0983973842833847,19
900,paco21,ph1,280.90602017369986,-1.3528731271141956,19
900,pafi1,hema1,27.579149903537733,-1.42450941740351,19
900,pafi1,ph1,1.029053809308907,-1.2766269036258062,19
901,paco21,hema1,32.235393258342334,-1.0249450444790846,19
901,paco21,ph1,480.88474736593287,-1.1716032012581699,19
901,pafi1,hema1,17.211240138652183,-1.2849219528390923,19
901,pafi1,ph1,9.480373720490366,-1.193568810167188,19
902,paco21,hema1,57.286276953292436,-1.4112973635536843,19
902,paco21,ph1,250.8806187318151,-1.5888587519830992,19
902,pafi1,hema1,32.872161980942415,-1.5044297800544322,19
902,pafi1,ph1,2.7321290909008904,-1.6591485365778127,19
903,paco21,hema1,64.65476532781106,-1.3209481389686695,19
903,paco21,ph1,432.015041994016,-1.5511874004244612,19
903,pafi1,hema1,25.96033000959727,-1.6602695596639734,19
903,pafi1,ph1,1.2587348686827688,-1.201605689815109,19
904,paco21,hema1,51.96533910078864,-1.2911529174089007,19
904,paco21,ph1,247.3081141947837,-1.3787243145157362,19
904,pafi1,hema1,17.543673530962803,-1.6745525468111893,19
904,pafi1,ph1,0.8029607856617693,-1.1176292972212272,19
905,paco21,hema1,67.54507540048074,-1.2436441685725124,19
905,paco21,ph1,400.760677056772,-1.391404989254079,19
905,pafi1,hema1,40.125046583835925,-1.2309731284591408,19
905,pafi1,ph1,1.384918704789121,-1.6779638881698373,19
906,paco21,hema1,50.77323577810931,-0.8442248081436259,19
906,paco21,ph1,305.93690322251126,-1.3002066105022962,19
906,pafi1,hema1,36.73227785317474,-1.3049682324515672,19
906,pafi1,ph1,2.2567788134884257,-1.2941012981577673,19
907,paco21,hema1,45.99560145941157,-1.3655517143481841,19
907,paco21,ph1,319.24606968099687,-1.6782908584322007,19
907,pafi1,hema1,27.387753069954723,-1.7553074873510408,19
907,pafi1,ph1,12.732445402015498,-1.6974628266813958,19
908,paco21,hema1,24.857503684176788,-1.1653902291795426,19
908,paco21,ph1,323.82049776100524,-1.3489518796547022,19
908,pafi1,hema1,18.025020121245685,-1.4876746845743516,19
908,pafi1,ph1,6.86407962982597,-1.3864752600095798,19
909,paco21,hema1,40.389195671856115,-0.8617233641335493,18
909,paco21,ph1,461.9250521461679,-1.21695691157558,18
909,pafi1,hema1,21.560268876629873,-1.7728351051227298,18
909,pafi1,ph1,1.6168139371710704,-0.7187628198072056,18
910,paco21,hema1,43.56586451493973,-1.3069016749574764,19
910,paco21,ph1,284.4641944580891,-1.4291839503864903,19
910,pafi1,hema1,25.456641271823294,-1.4561916433519237,19
910,pafi1,ph1,4.426352400621857,-1.3859294537200162,19
911,paco21,hema1,55.01403618815896,-1.410263314127655,19
911,paco21,ph1,324.85852387401906,-1.578144268050845,19
911,pafi1,hema1,24.796303767963092,-1.6408256219737285,19
911,pafi1,ph1,1.6423108126752923,-1.3977187030262872,19
912,paco21,hema1,52.593289839362164,-0.9135813547924656,19
912,paco21,ph1,435.9024097629934,-0.9506586871958302,19
912,pafi1,hema1,19.175028787845395,-1.2173092191019714,19
912,pafi1,ph1,4.315389807746748,-0.7762696951859931,19
913,paco21,hema1,53.44427618743786,-1.0254616684482727,19
913,paco21,ph1,279.37986574953976,-1.3392715130257444,19
913,pafi1,hema1,34.49188389283344,-1.446935418839065,19
913,pafi1,ph1,0.24784170806706268,-1.7393136889076681,19
914,paco21,hema1,55.72959283704551,-1.460062677808336,18
914,paco21,ph1,391.1171435050463,-1.4992715544147082,18
914,pafi1,hema1,35.61246339068494,-1.8486200135083377,18
914,pafi1,ph1,1.1267512744503603,-0.8767317543452259,18
915,paco21,hema1,61.58577558035836,-0.7390773270162606,19
915,paco21,ph1,304.9778380506968,-0.9416076545594705,19
915,pafi1,hema1,7.418644166974255,-1.2276006237663082,19
915,pafi1,ph1,0.5898852690270664,-0.6780629206780319,19
916,paco21,hema1,67.1125171815638,-1.3729752549196828,19
916,paco21,ph1,321.070638460829,-1.4996729625489134,19
916,pafi1,hema1,28.644506388550585,-1.6938829202773495,19
916,pafi1,ph1,0.8660943632283709,-1.4365751129653352,19
917,paco21,hema1,59.54889228965573,-1.597915198352089,18
917,paco21,ph1,436.15042297378744,-1.6552638281859673,18
917,pafi1,hema1,34.707507747323525,-1.7282687156668008,18
917,pafi1,ph1,1.8620699148863986,-1.639938385977286,18
918,paco21,hema1,48.13092198489012,-1.0381992336697317,19
918,paco21,ph1,232.99715811339095,-1.0433596116286286,19
918,pafi1,hema1,17.440222524013574,-1.2376580633661427,19
918,pafi1,ph1,15.162859030308857,-0.9241006748079604,19
919,paco21,hema1,63.004399603362735,-1.5080167537656637,19
919,paco21,ph1,249.5578699702643,-1.6006394237892576,19
919,pafi1,hema1,23.114871148962102,-1.7712918353200346,19
919,pafi1,ph1,2.145427185354637,-1.4516103584048543,19
920,paco21,hema1,49.69354355483517,-1.0707315629048986,19
920,paco21,ph1,350.52635836530266,-1.2584600782204243,19
920,pafi1,hema1,41.00494500396489,-1.4980039554168696,19
920,pafi1,ph1,8.87684118261925,-0.8358114676206362,19
921,paco21,hema1,32.274122546961415,-0.9283978107596879,19
921,paco21,ph1,407.6426670535056,-1.1365503680626738,19
921,pafi1,hema1,14.514102114806546,-1.1509012172694972,19
921,pafi1,ph1,0.7685526304347529,-0.9838679722336652,19
922,paco21,hema1,59.531170284117756,-0.8297429484743132,19
922,paco21,ph1,278.46638468247386,-1.116644131824706,19
922,pafi1,hema1,29.458969859187164,-0.8835202437300543,19
922,pafi1,ph1,7.729968428166493,-1.2142484179730793,19
923,paco21,hema1,40.510815390067194,-1.2143199617554523,19
923,paco21,ph1,317.6035223780399,-1.260198601030607,19
923,pafi1,hema1,26.631732471834184,-1.5785551030047578,19
923,pafi1,ph1,1.9640181595447017,-1.2977465105597903,19
924,paco21,hema1,54.14199009977724,-1.6722838018297013,19
924,paco21,ph1,263.4661498008039,-1.7388827618771523,19
924,pafi1,hema1,6.9642433892203455,-2.016356616238382,19
924,pafi1,ph1,0.27942177594417456,-2.1606586066724343,19
925,paco21,hema1,41.56346847877209,-1.1670868117123945,19
925,paco21,ph1,290.09948197560885,-1.5099394539998647,19
925,pafi1,hema1,23.363731685934606,-1.6203523056283051,19
925,pafi1,ph1,4.4691873410778005,-1.4677820987115007,19
926,paco21,hema1,45.291270929256235,-1.6158654122113498,19
926,paco21,ph1,237.63595004111284,-1.5908512602002236,19
926,pafi1,hema1,26.590292328276437,-1.5842839496456584,19
926,pafi1,ph1,6.865137914881496,-1.5898768332286444,19
927,paco21,hema1,46.63428381150542,-1.4809968405638756,19
927,paco21,ph1,245.44649751335788,-1.6837801688287237,19
927,pafi1,hema1,14.39601122600871,-1.5294988960431675,19
927,pafi1,ph1,0.2043070879935703,-2.190040967201691,19
928,paco21,hema1,58.54283031461555,-0.9136797606765727,19
928,paco21,ph1,385.12031935778407,-1.128817409480287,19
928,pafi1,hema1,26.265390608536492,-1.2441030738682686,19
928,pafi1,ph1,0.007652492716949332,0.8926373981902616,19
929,paco21,hema1,44.63220333644672,-1.2555396357633586,19
929,paco21,ph1,347.75680262158244,-1.3497694623401448,19
929,pafi1,hema1,23.51914257873308,-1.3962394307482588,19
929,pafi1,ph1,1.4942510584525774,-1.2459659470791118,19
930,paco21,hema1,49.12550125477243,-0.9541109744228423,19
930,paco21,ph1,462.7299645686145,-1.1081048809893692,19
930,pafi1,hema1,42.587776124872406,-1.136297811837818,19
930,pafi1,ph1,0.14895174408704906,-0.48058699309824593,19
931,paco21,hema1,58.015378010789064,-1.2216454904722598,19
931,paco21,ph1,328.3692481703677,-1.2702376535850652,19
